"takenotes","Needs to take better notes in class","Needs to take better notes in class"
"wrokbetter","Needs to work better with others on a team","Needs to work better with others on a team"
"participated","Participated well in class","Participated well in class"
"testgrade-a","Received a grade of A on a test or quiz","Received a grade of A on a test or quiz"
"testgrade-b","Received a grade of B on a test or quiz","Received a grade of B on a test or quiz"
"testgrade-c","Received a grade of C on a test or quiz","Received a grade of C on a test or quiz"
"testgrade-d","Received a grade of D on a test or quiz","Received a grade of D on a test or quiz"
"testgrade-f","Received a grade of F on a test or quiz","Received a grade of F on a test or quiz"
"lowtestscore","Received a low test score","Received a low test score"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher."
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","Requires that a parent-teacher conference be scheduled. Please contact the teacher."
"scoreperfect","Scored perfectly on the test","Scored perfectly on the test"
"scoreverywell","Scored very well on the test","Scored very well on the test"
"scorewell","Scored well on the test","Scored well on the test"
"shared","Shared well with others","Shared well with others"
"academicimprovement","Showed improvement in academic achievement","Showed improvement in academic achievement"
"behaviorimprovement","Showed improvement in behavior","Showed improvement in behavior"
"improvement","Showed improvement in behavior and academic achievement","Showed improvement in behavior and academic achievement"
"slept","Slept in class today","Slept in class today"
"focused","Stays focused","Stays focused"
"focusedorganized","Stays focused and organized","Stays focused and organized"
"organized","Stays organized","Stays organized"
"goodnoted","Takes good notes","Takes good notes"
"mobile","Used a mobile phone or other electronic device inappropriately","Used a mobile phone or other electronic device inappropriately"
"badlanguageclass","Used inappropriate language in class","Used inappropriate language in class"
"badlanguagecampus","Used inappropriate language on campus","Used inappropriate language on campus"
"profanityclass","Used profanity in class ","Used profanity in class "
"profanitycampus","Used profanity on campus ","Used profanity on campus "
"pleasureclass","Was a pleasure to have in class","Was a pleasure to have in class"
"absent","Was absent","Was absent"
"absentmakeup","Was absent and needs to complete make up work","Was absent and needs to complete make up work"
"assignedproject","Was assigned a project, please check the due date with your child","Was assigned a project, please check the due date with your child"
"assigneddetention","Was assigned detention","Was assigned detention"
"homeworkdue-friday","Was assigned homework that is due Friday","Was assigned homework that is due Friday"
"homeworkdue-monday","Was assigned homework that is due Monday","Was assigned homework that is due Monday"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","Was assigned homework that is due next Friday"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","Was assigned homework that is due next Monday"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","Was assigned homework that is due next Thursday"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","Was assigned homework that is due next Tuesday"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","Was assigned homework that is due next Wednesday"
"homeworkdue-thursday","Was assigned homework that is due Thursday","Was assigned homework that is due Thursday"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","Was assigned homework that is due tomorrow"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","Was assigned homework that is due Tuesday"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","Was assigned homework that is due Wednesday"
"disrispectfulclassmates","Was disrespectful to classmates","Was disrespectful to classmates"
"disrispectfulteacher","Was disrespectful to the teacher","Was disrespectful to the teacher"
"disruptiveevent","Was disruptive during a school event","Was disruptive during a school event"
"disruptiveclass","Was disruptive in class","Was disruptive in class"
"disruptivefieldtrip","Was disruptive on the field trip","Was disruptive on the field trip"
"classpresident","Was elected class president","Was elected class president"
"homeworkassignment","Was given a homework assignment","Was given a homework assignment"
"importantform","Was given an important form which must be returned","Was given an important form which must be returned"
"importantletter","Was given an important letter which must be signed","Was given an important letter which must be signed"
"missingreadinglog","Was missing the reading log","Was missing the reading log"
"notattentive","Was not attentive in class","Was not attentive in class"
"inappropriatedressed","Was not dressed appropriately","Was not dressed appropriately"
"notdressedpe","Was not dressed properly for P.E.","Was not dressed properly for P.E."
"notpresentmakeup","Was not present in class and needs to complete make-up work","Was not present in class and needs to complete make-up work"
"gradingsheet-friday","Will have a grading sheet sent home Friday","Will have a grading sheet sent home Friday"
"gradingsheet-monday","Will have a grading sheet sent home Monday","Will have a grading sheet sent home Monday"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","Will have a grading sheet sent home next Friday"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","Will have a grading sheet sent home next Monday"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","Will have a grading sheet sent home next Thursday"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","Will have a grading sheet sent home next Tuesday"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","Will have a grading sheet sent home next Wednesday"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","Will have a grading sheet sent home Thursday"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","Will have a grading sheet sent home Tuesday"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","Will have a grading sheet sent home Wednesday"
"reportcard-friday","Will have a report card sent home Friday","Will have a report card sent home Friday"
"reportcard-monday","Will have a report card sent home Monday","Will have a report card sent home Monday"
"reportcard-nextfriday","Will have a report card sent home next Friday","Will have a report card sent home next Friday"
"reportcard-nextmonday","Will have a report card sent home next Monday","Will have a report card sent home next Monday"
"reportcard-nextthursday","Will have a report card sent home next Thursday","Will have a report card sent home next Thursday"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","Will have a report card sent home next Tuesday"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","Will have a report card sent home next Wednesday"
"reportcard-thursday","Will have a report card sent home Thursday","Will have a report card sent home Thursday"
"reportcard-tuesday","Will have a report card sent home Tuesday","Will have a report card sent home Tuesday"
"reportcard-wednesday","Will have a report card sent home Wednesday","Will have a report card sent home Wednesday"
"inappropriateclothing","Wore inappropriate clothing","Wore inappropriate clothing"
"wrokedwell","Worked well with others on a team","Worked well with others on a team"
"worksefficiently","Works efficiently","Works efficiently"
