"inappropriatedressed","Was not dressed appropriately","服装が不適切でした"
"notdressedpe","Was not dressed properly for P.E.","体育に適切な服装をしていませんでした"
"notpresentmakeup","Was not present in class and needs to complete make-up work","授業を欠席したため、補習を受ける必要があります"
"gradingsheet-friday","Will have a grading sheet sent home Friday","金曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-monday","Will have a grading sheet sent home Monday","月曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","来週金曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","来週月曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","来週木曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","来週火曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","来週水曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","木曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","火曜日に自宅に成績表を持ち帰らせます"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","水曜日に自宅に成績表を持ち帰らせます"
"reportcard-friday","Will have a report card sent home Friday","金曜日に自宅に通知票を持ち帰らせます"
"reportcard-monday","Will have a report card sent home Monday","月曜日に自宅に通知票を持ち帰らせます"
"reportcard-nextfriday","Will have a report card sent home next Friday","来週金曜日に自宅に通知票を持ち帰らせます"
"reportcard-nextmonday","Will have a report card sent home next Monday","来週月曜日に自宅に通知票を持ち帰らせます"
"reportcard-nextthursday","Will have a report card sent home next Thursday","来週木曜日に自宅に通知票を持ち帰らせます"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","来週火曜日に自宅に通知票を持ち帰らせます"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","来週水曜日に自宅に通知票を持ち帰らせます"
"reportcard-thursday","Will have a report card sent home Thursday","木曜日に自宅に通知票を持ち帰らせます"
"reportcard-tuesday","Will have a report card sent home Tuesday","火曜日に自宅に通知票を持ち帰らせます"
"reportcard-wednesday","Will have a report card sent home Wednesday","水曜日に自宅に通知票を持ち帰らせます"
"inappropriateclothing","Wore inappropriate clothing","不適切な服装をしていました"
"wrokedwell","Worked well with others on a team","チームメンバーとよく協力していました"
"worksefficiently","Works efficiently","効率良く勉強しています"
